video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,1.5001414419073797,0,41
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,1.5001414419073797,0,41
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.9858932720336737,0,43
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.9858932720336737,0,43
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.9858932720336737,0,43
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.9858932720336737,0,43
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.9858932720336737,0,43
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.9858932720336737,0,43
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.9858932720336737,0,43
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.9858932720336737,0,43
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.9858932720336737,0,43
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.982240589746454,0,46
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.986244775172766,0,48
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.982180680105799,0,49
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,2.985102386222032,0,51
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,1.5009439899307742,0,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,1.5009439899307742,0,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,1.5009439899307742,0,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,1.5009439899307742,0,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,1.5009439899307742,0,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,1.5009439899307742,0,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,1.5009439899307742,0,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,1.5009439899307742,1,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,1.5009439899307742,1,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,1.5009439899307742,1,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,32,48,48,16,10,10,1.5009439899307742,1,52
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,34,50,50,16,10,10,1.5009439899307742,1,52
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/12.mp4,lying,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,2.986239618322619,0,55
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/19.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,2.9829975581942234,0,56
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,other,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.9858932720336737,0,57
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,other,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.9858932720336737,0,57
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,other,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.9858932720336737,0,57
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,other,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,2.9858932720336737,0,57
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,other,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,2.9858932720336737,0,57
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,other,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,2.9858932720336737,0,57
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,other,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,2.9858932720336737,0,57
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/01.mp4,stand_up,2,1,GMDCSA24,GMDCSA24:2,32,48,48,16,10,10,2.9841139814516837,0,58
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,other,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,1.5001414419073797,0,59
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,other,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,1.5001414419073797,0,59
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,other,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,1.5001414419073797,0,59
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,other,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,1.5001414419073797,0,59
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,other,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,1.5001414419073797,0,59
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,other,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,1.5001414419073797,0,59
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,other,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,1.5001414419073797,0,59
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,other,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,1.5001414419073797,0,59
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,other,2,1,GMDCSA24,GMDCSA24:2,32,48,48,16,10,10,1.5001414419073797,0,59
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,24,40,40,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,32,48,48,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/04.mp4,standing,2,1,GMDCSA24,GMDCSA24:2,34,50,50,16,10,10,2.9841102505462365,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,26,42,42,16,10,10,2.985102386222032,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,28,44,44,16,10,10,2.985102386222032,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,30,46,46,16,10,10,2.985102386222032,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,32,48,48,16,10,10,2.985102386222032,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/06.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,34,50,50,16,10,10,2.985102386222032,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/15.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.9832066042022065,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/15.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.9832066042022065,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/15.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.9832066042022065,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/15.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.9832066042022065,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/15.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.9832066042022065,0,61
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/15.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.9832066042022065,0,61
