video_path,label_name,subject,cam,dataset,split_group,window_start,window_end,target_frame,obs_len,k_frames,target_fps,sample_interval,y,fall_start_frame,vjepa_feature_path,vjepa_model_name,vjepa_latent_dim,vjepa_observed_tokens,vjepa_future_tokens
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/08.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.9846644313747044,1,26,/data/final_project_dataset/vjepa_latents/window_latents/2583e1bc86aefd9d.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/08.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.9846644313747044,1,26,/data/final_project_dataset/vjepa_latents/window_latents/2eb0c0213b2ce959.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/08.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.9846644313747044,1,26,/data/final_project_dataset/vjepa_latents/window_latents/feb992353a09a3ac.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/08.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.9846644313747044,1,26,/data/final_project_dataset/vjepa_latents/window_latents/99f39940315a4fd3.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/19.mp4,other,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,1.500520768972761,0,27,/data/final_project_dataset/vjepa_latents/window_latents/0b38003d498cce37.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/04.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.987374669021741,0,29,/data/final_project_dataset/vjepa_latents/window_latents/13a15abd7677c446.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/04.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.987374669021741,0,29,/data/final_project_dataset/vjepa_latents/window_latents/df37d4cb41789cbd.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/04.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.987374669021741,1,29,/data/final_project_dataset/vjepa_latents/window_latents/c19214faf625704f.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/04.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.987374669021741,1,29,/data/final_project_dataset/vjepa_latents/window_latents/2ff54f757a3fd2c6.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/04.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.987374669021741,1,29,/data/final_project_dataset/vjepa_latents/window_latents/997f6f8812f3c4d7.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/04.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.987374669021741,1,29,/data/final_project_dataset/vjepa_latents/window_latents/de2d26e4830742fa.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/04.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.987374669021741,1,29,/data/final_project_dataset/vjepa_latents/window_latents/447dbcfa9305ee32.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/09.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.983449609809801,0,31,/data/final_project_dataset/vjepa_latents/window_latents/e65850541168de86.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/09.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.983449609809801,0,31,/data/final_project_dataset/vjepa_latents/window_latents/bc95e9bdb7492c80.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/09.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.983449609809801,0,31,/data/final_project_dataset/vjepa_latents/window_latents/dff0f1ba0d5df70f.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/14.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,1.4998080602780002,0,31,/data/final_project_dataset/vjepa_latents/window_latents/b32c135f1c370681.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/14.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,1.4998080602780002,0,31,/data/final_project_dataset/vjepa_latents/window_latents/ca393f52e3f69aad.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/14.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,1.4998080602780002,0,31,/data/final_project_dataset/vjepa_latents/window_latents/4ad26d6d1416bb4b.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/14.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,1.4998080602780002,1,31,/data/final_project_dataset/vjepa_latents/window_latents/9ba5be003f403cbe.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/14.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,1.4998080602780002,1,31,/data/final_project_dataset/vjepa_latents/window_latents/f3686c393fe3446f.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/14.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,1.4998080602780002,1,31,/data/final_project_dataset/vjepa_latents/window_latents/2ee42b9abc7ae8b7.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/14.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,1.4998080602780002,1,31,/data/final_project_dataset/vjepa_latents/window_latents/2d65f62c7a96d2b8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/14.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,1.4998080602780002,1,31,/data/final_project_dataset/vjepa_latents/window_latents/9f96d6773c97d50e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,1.5012344488088096,0,33,/data/final_project_dataset/vjepa_latents/window_latents/eeea4a300a452b70.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,1.5012344488088096,0,33,/data/final_project_dataset/vjepa_latents/window_latents/e936cf2e6ff93069.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,1.5012344488088096,0,33,/data/final_project_dataset/vjepa_latents/window_latents/9ff108e8e6349dc8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/14.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,1.5012344488088096,0,33,/data/final_project_dataset/vjepa_latents/window_latents/1cb1142e063d6495.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/23.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.984942622769585,0,32,/data/final_project_dataset/vjepa_latents/window_latents/f4a9e9112ae9d29f.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/23.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.984942622769585,0,32,/data/final_project_dataset/vjepa_latents/window_latents/e0ac8b0596d60493.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/23.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.984942622769585,0,32,/data/final_project_dataset/vjepa_latents/window_latents/2c4b57ca53f0ff17.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/23.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.984942622769585,1,32,/data/final_project_dataset/vjepa_latents/window_latents/7056850ff7a4b7ce.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/23.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.984942622769585,1,32,/data/final_project_dataset/vjepa_latents/window_latents/ecf86a62c49067ea.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/23.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.984942622769585,1,32,/data/final_project_dataset/vjepa_latents/window_latents/cc30470395a0a159.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/23.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.984942622769585,1,32,/data/final_project_dataset/vjepa_latents/window_latents/9f77e8c3fe9a1c99.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/23.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.984942622769585,1,32,/data/final_project_dataset/vjepa_latents/window_latents/c5f9213659946639.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/24.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.984321802362237,0,33,/data/final_project_dataset/vjepa_latents/window_latents/bc72c5eca7e8988e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/24.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.984321802362237,0,33,/data/final_project_dataset/vjepa_latents/window_latents/528d8db3dff16231.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/24.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.984321802362237,0,33,/data/final_project_dataset/vjepa_latents/window_latents/72435a50775f0068.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/24.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.984321802362237,0,33,/data/final_project_dataset/vjepa_latents/window_latents/2a8ab397e11bd0b8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/24.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.984321802362237,1,33,/data/final_project_dataset/vjepa_latents/window_latents/b692cf9fd378e07d.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/24.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.984321802362237,1,33,/data/final_project_dataset/vjepa_latents/window_latents/ef3797ccb725bf3b.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/24.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.984321802362237,1,33,/data/final_project_dataset/vjepa_latents/window_latents/dee1f98bc327e45a.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/24.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.984321802362237,1,33,/data/final_project_dataset/vjepa_latents/window_latents/b2e92862f7d4f1a6.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/24.mp4,fall,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.984321802362237,1,33,/data/final_project_dataset/vjepa_latents/window_latents/76ef518451f556ea.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,1.5001628748264098,0,33,/data/final_project_dataset/vjepa_latents/window_latents/2081a9c4597595ff.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,1.5001628748264098,0,33,/data/final_project_dataset/vjepa_latents/window_latents/0be194afd6d63280.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,1.5001628748264098,0,33,/data/final_project_dataset/vjepa_latents/window_latents/980b2c571e0f213d.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/20.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,1.5001628748264098,0,33,/data/final_project_dataset/vjepa_latents/window_latents/cc58bef4c78dac9d.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,other,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,1.5009439899307742,0,37,/data/final_project_dataset/vjepa_latents/window_latents/e6a2942bfa4ca62c.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,other,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,1.5009439899307742,0,37,/data/final_project_dataset/vjepa_latents/window_latents/bc3b91364df047e7.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,other,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,1.5009439899307742,0,37,/data/final_project_dataset/vjepa_latents/window_latents/7a583224e1add90f.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,other,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,1.5009439899307742,0,37,/data/final_project_dataset/vjepa_latents/window_latents/0c04216f559cea68.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,other,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,1.5009439899307742,0,37,/data/final_project_dataset/vjepa_latents/window_latents/d80442785cf75aed.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/11.mp4,other,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,1.5009439899307742,0,37,/data/final_project_dataset/vjepa_latents/window_latents/f2387caa64b49365.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/11.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.984387048961974,0,40,/data/final_project_dataset/vjepa_latents/window_latents/dc73a99847e53259.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/11.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.984387048961974,0,40,/data/final_project_dataset/vjepa_latents/window_latents/983f31ab9043e3df.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/11.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.984387048961974,0,40,/data/final_project_dataset/vjepa_latents/window_latents/8943cc500d3d3e87.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/11.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.984387048961974,0,40,/data/final_project_dataset/vjepa_latents/window_latents/d391427590737932.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/11.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.984387048961974,0,40,/data/final_project_dataset/vjepa_latents/window_latents/52fb86a22c67f9ac.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/11.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.984387048961974,0,40,/data/final_project_dataset/vjepa_latents/window_latents/19b4ba01eae5d3a3.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/11.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.984387048961974,0,40,/data/final_project_dataset/vjepa_latents/window_latents/5f30bfeca02f7103.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/11.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.984387048961974,0,40,/data/final_project_dataset/vjepa_latents/window_latents/5b3361c10513b699.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,1.5001414419073795,0,41,/data/final_project_dataset/vjepa_latents/window_latents/ed5c86057743042a.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,1.5001414419073795,0,41,/data/final_project_dataset/vjepa_latents/window_latents/cb16760b73ae3d85.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,1.5001414419073795,0,41,/data/final_project_dataset/vjepa_latents/window_latents/551a6f810e6af7a0.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,1.5001414419073795,0,41,/data/final_project_dataset/vjepa_latents/window_latents/974d7a75b9fe05e3.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,1.5001414419073795,0,41,/data/final_project_dataset/vjepa_latents/window_latents/aa3d26c4a14c99e8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,1.5001414419073795,0,41,/data/final_project_dataset/vjepa_latents/window_latents/5c3e2c6652170a1d.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,1.5001414419073795,0,41,/data/final_project_dataset/vjepa_latents/window_latents/816236bf64da2a73.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/17.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,1.5001414419073795,0,41,/data/final_project_dataset/vjepa_latents/window_latents/8f733ed66b1370bc.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.9858932720336737,0,43,/data/final_project_dataset/vjepa_latents/window_latents/f4c023f6dc65ef57.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.9858932720336737,0,43,/data/final_project_dataset/vjepa_latents/window_latents/f64d7832874175b8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.9858932720336737,0,43,/data/final_project_dataset/vjepa_latents/window_latents/27dbebfe8172aca1.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.9858932720336737,0,43,/data/final_project_dataset/vjepa_latents/window_latents/37f5e0feb1a3378a.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.9858932720336737,0,43,/data/final_project_dataset/vjepa_latents/window_latents/08b5af083236b6a7.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.9858932720336737,0,43,/data/final_project_dataset/vjepa_latents/window_latents/3c2fdbb01e48e42c.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.9858932720336737,0,43,/data/final_project_dataset/vjepa_latents/window_latents/26cd9b09b4e6778c.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.9858932720336737,0,43,/data/final_project_dataset/vjepa_latents/window_latents/92491a97c8fd5121.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/05.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.9858932720336737,0,43,/data/final_project_dataset/vjepa_latents/window_latents/b9905206d6ab35e4.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/54ba26abfd3580d7.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/5dbb4422eb90aca7.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/31bf68f36022e5c6.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/727f3efbf28b9998.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/91e198ebc274b77e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/fa99ec82e9734398.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/82cec23176715b60.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/7adb64408295696a.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/779f8d5612bf6177.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/189b564b9e12b02c.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/03.mp4,sit_down,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.982240589746454,0,46,/data/final_project_dataset/vjepa_latents/window_latents/92ade7348b3cd899.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/f915c9d3057e7ac6.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/346ffbac5619bd4e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/cb565d4c1bee2623.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,6,22,22,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/ba270e9c5dba03f5.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,8,24,24,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/66307154cec7c731.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,10,26,26,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/1358d0c987a13ba0.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,12,28,28,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/9a0ec63e8af9d6bb.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,14,30,30,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/5b98c25cce1403e8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,16,32,32,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/7efc049f66ddfaf8.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,18,34,34,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/d35dfccc280ea22e.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,20,36,36,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/1e2b872791df5b10.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/ADL/10.mp4,other,2,1,GMDCSA24,GMDCSA24:2,22,38,38,16,10,10,2.986244775172766,0,48,/data/final_project_dataset/vjepa_latents/window_latents/4962404d2127622c.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,0,16,16,16,10,10,2.982180680105799,0,49,/data/final_project_dataset/vjepa_latents/window_latents/f0606531eba7e1ab.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,2,18,18,16,10,10,2.982180680105799,0,49,/data/final_project_dataset/vjepa_latents/window_latents/d8d7f92aa0e55152.npz,,,,
/data/final_project_dataset/GMDCSA24/Subject 2/Fall/21.mp4,walk,2,1,GMDCSA24,GMDCSA24:2,4,20,20,16,10,10,2.982180680105799,0,49,/data/final_project_dataset/vjepa_latents/window_latents/04bcef6c4906c470.npz,,,,
