path,label,start,end,subject,cam,dataset
falls/ArmpitWax-FailsYouMissedApril2018_201838,0,4.084,5.895,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201838,9,5.895,7.089,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,8,0.0,4.883,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,0,4.883,6.473,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,15,6.473,7.465,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,1,7.465,8.42,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,2,8.42,9.418,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,7,9.418,10.236,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,9,10.236,12.0,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,13,12.0,12.388,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,15,12.388,13.022,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,1,13.022,14.607,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,7,14.607,15.602,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201852,0,15.602,19.43286,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_20187,9,0.0,3.955,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_20187,1,3.955,5.758,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_20187,2,5.758,6.46,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_20187,7,6.46,7.499,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_20187,0,7.499,8.645,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_20187,9,8.645,12.944,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_20187,1,12.944,15.166,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_20187,2,15.166,20.365,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_20187,4,20.365,33.27399,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201879,7,0.0,1.384,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201879,8,1.384,15.043,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201879,1,15.043,16.657,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201879,2,16.657,18.93984,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201880,0,0.0,2.167,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201880,1,2.167,3.112,-1,-1,OOPS
falls/ArmpitWax-FailsYouMissedApril2018_201880,2,3.112,6.63052,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy28,7,0.0,4.528,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy28,9,4.528,5.153,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy28,1,5.153,6.397,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy28,2,6.397,8.90891,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy32,9,0.0,2.518,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy32,15,2.518,3.044,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy32,1,3.044,4.836,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy32,2,4.836,7.739,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy32,7,7.739,10.24358,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy45,4,0.0,2.93,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy45,1,2.93,5.073,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy45,2,5.073,9.41,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy45,8,9.41,10.175,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy45,0,10.175,11.614,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy45,15,11.614,12.157,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy45,1,12.157,13.425,-1,-1,OOPS
falls/BabysStealingOutHere-FailsoftheWeek-April2017_FailArmy45,9,13.425,21.054,-1,-1,OOPS
falls/BackflippingBros-FailsoftheMonthMay2018_Failarmy6,9,0.0,1.762,-1,-1,OOPS
falls/BackflippingBros-FailsoftheMonthMay2018_Failarmy6,15,1.762,2.511,-1,-1,OOPS
falls/BackflippingBros-FailsoftheMonthMay2018_Failarmy6,1,2.511,4.399,-1,-1,OOPS
falls/BackflippingBros-FailsoftheMonthMay2018_Failarmy6,2,4.399,5.748,-1,-1,OOPS
falls/BackinUSSRFebruary2019_FailArmy13,9,0.0,4.634,-1,-1,OOPS
falls/BackinUSSRFebruary2019_FailArmy13,15,4.634,5.365,-1,-1,OOPS
falls/BackinUSSRFebruary2019_FailArmy13,1,5.365,6.598,-1,-1,OOPS
falls/BackinUSSRFebruary2019_FailArmy13,7,6.598,7.47414,-1,-1,OOPS
falls/BackinUSSRFebruary2019_FailArmy46,7,0.0,1.646,-1,-1,OOPS
falls/BackinUSSRFebruary2019_FailArmy46,9,1.646,4.104,-1,-1,OOPS
falls/BackinUSSRFebruary2019_FailArmy46,1,4.104,5.554,-1,-1,OOPS
falls/BackinUSSRFebruary2019_FailArmy46,2,5.554,6.049,-1,-1,OOPS
falls/BackinUSSRFebruary2019_FailArmy46,7,6.049,8.64198,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy0,8,0.0,0.766,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy0,0,0.766,1.366,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy0,8,1.366,1.97,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy0,0,1.97,3.119,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy0,8,3.119,3.517,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy0,0,3.517,4.31,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy0,1,4.31,6.209,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy0,9,6.209,6.5578,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy10,9,0.0,4.24,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy10,1,4.24,5.234,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy10,2,5.234,5.737,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy10,7,5.737,6.437,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy10,11,6.437,7.941,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy10,7,7.941,8.987,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy3,9,0.0,3.427,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy3,1,3.427,4.17,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy3,9,4.17,6.17601,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy41,0,0.0,2.283,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy41,1,2.283,3.84,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy41,7,3.84,6.525,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy41,0,6.525,15.367,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy41,1,15.367,20.592,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy41,7,20.592,22.36188,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy9,9,0.0,6.789,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy9,15,6.789,7.797,-1,-1,OOPS
falls/BackintheMud-DownandDirtyFailsOctober2018_FailArmy9,1,7.797,10.74408,-1,-1,OOPS
falls/BadHairDay-FailsoftheweekApril2019_FailArmy11,0,0.0,0.97,-1,-1,OOPS
falls/BadHairDay-FailsoftheweekApril2019_FailArmy11,1,0.97,2.174,-1,-1,OOPS
falls/BadHairDay-FailsoftheweekApril2019_FailArmy11,7,2.174,4.53787,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy14,8,0.0,2.708,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy14,0,2.708,4.055,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy14,15,4.055,4.464,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy14,1,4.464,6.097,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy14,2,6.097,9.639,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy14,7,9.639,11.614,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy14,8,11.614,13.387,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy14,0,13.387,15.566,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy14,8,15.566,16.08275,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy32,8,0.0,0.999,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy32,0,0.999,2.61,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy32,15,2.61,3.5,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy32,0,3.5,5.858,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy32,8,5.858,6.354,-1,-1,OOPS
falls/BasketballFails-MarchMadnessMarch2017_FailArmy32,0,6.354,9.49696,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201622,9,0.0,0.42,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201622,9,0.42,3.278,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201622,5,3.278,5.556,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201622,2,5.556,6.949,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201631,0,0.0,2.446,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201631,1,2.446,3.588,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201631,2,3.588,5.7965,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201649,9,0.0,4.367,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201649,0,4.367,6.428,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201649,1,6.428,7.361,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201649,2,7.361,9.63303,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201650,9,0.0,1.668,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201650,8,1.668,1.87,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201650,9,1.87,2.349,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201650,0,2.349,3.657,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201650,8,3.657,4.46205,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201652,0,0.0,4.09,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201652,1,4.09,5.355,-1,-1,OOPS
falls/BatsBallsFailCompilation_ByFailArmy201652,2,5.355,8.0729,-1,-1,OOPS
falls/Bedtime-MattressFails33,9,0.0,4.998,-1,-1,OOPS
falls/Bedtime-MattressFails33,1,4.998,6.236,-1,-1,OOPS
falls/Bedtime-MattressFails33,2,6.236,8.20821,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy15,8,0.0,2.073,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy15,9,2.073,3.955,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy15,15,3.955,4.509,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy15,1,4.509,5.477,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy15,2,5.477,6.96599,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy18,8,0.0,4.734,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy18,9,4.734,5.754,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy18,0,5.754,7.513,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy18,8,7.513,7.922,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy18,1,7.922,8.80881,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy2,9,0.0,0.22,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy2,8,0.22,1.16,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy2,0,1.16,3.175,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy2,15,3.175,3.744,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy2,1,3.744,4.744,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy2,9,4.744,5.57279,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,9,0.0,6.941,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,1,6.941,8.137,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,2,8.137,9.682,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,7,9.682,15.186,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,8,15.186,16.102,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,9,16.102,27.0,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,1,27.0,28.716,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,2,28.716,36.203,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,7,36.203,42.149,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy31,0,42.149,52.21889,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,0,0.0,0.834,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,9,0.834,1.79,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,15,1.79,2.011,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,1,2.011,3.466,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,4,3.466,4.237,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,7,4.237,5.545,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,0,5.545,7.019,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,9,7.019,7.845,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,15,7.845,8.233,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,1,8.233,10.009,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,2,10.009,12.545,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,9,12.545,13.817,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,0,13.817,15.245,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,9,15.245,16.225,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,15,16.225,16.565,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,1,16.565,18.534,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy33,2,18.534,19.671,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy34,8,0.0,1.198,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy34,0,1.198,2.589,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy34,9,2.589,3.117,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy34,1,3.117,4.611,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy34,2,4.611,7.222,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy34,9,7.222,9.212,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy34,1,9.212,14.053,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy34,2,14.053,17.395,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy34,9,17.395,17.417,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy4,9,0.0,0.813,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy4,8,0.813,1.567,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy4,9,1.567,2.684,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy4,1,2.684,3.65801,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy9,8,0.0,0.56,-1,-1,OOPS
falls/BeeKeeperBusiness-FailsoftheWeekNovember2018_FailArmy9,9,0.56,4.90491,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy33,1,0.0,1.818,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy33,2,1.818,6.322,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy49,9,0.0,2.376,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy49,1,2.376,4.477,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy49,2,4.477,7.73333,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy53,9,0.0,0.673,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy53,0,0.673,1.811,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy53,9,1.811,2.743,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy53,1,2.743,4.085,-1,-1,OOPS
falls/BendYourKnees-FailsoftheWeekSeptember2017_FailArmy53,2,4.085,10.0,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy13,9,0.0,9.353,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy13,5,9.353,11.286,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy13,9,11.286,13.638,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy13,9,13.638,41.981,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy22,1,0.0,1.441,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy22,2,1.441,4.389,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy31,9,0.0,1.303,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy31,0,1.303,2.359,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy31,1,2.359,3.673,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy31,2,3.673,4.745,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy31,9,4.745,5.385,-1,-1,OOPS
falls/BestFailoftheWeek-BadKittyApril2018_FailArmy31,9,5.385,10.07701,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy15,9,0.0,2.197,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy15,15,2.197,2.521,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy15,1,2.521,4.322,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy15,2,4.322,6.68801,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy5,9,0.0,5.326,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy5,0,5.326,5.628,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy5,1,5.628,6.8,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy5,2,6.8,7.975,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy5,7,7.975,8.744,-1,-1,OOPS
falls/BestFailsOfTheMonth-ICantHearFebruary2018_FailArmy5,9,8.744,14.30299,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy18,9,0.0,3.116,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy18,1,3.116,5.205,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy18,4,5.205,7.14047,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy39,9,0.0,4.163,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy39,1,4.163,5.823,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy39,9,5.823,10.032,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy40,9,0.0,6.24,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy40,1,6.24,6.769,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy40,2,6.769,8.138,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy40,7,8.138,10.217,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy40,4,10.217,10.84418,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy5,8,0.0,0.518,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy5,9,0.518,1.229,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy5,0,1.229,2.792,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy5,1,2.792,4.093,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy5,2,4.093,5.64299,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy57,9,0.0,3.822,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy57,15,3.822,4.487,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy57,1,4.487,5.73907,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy6,8,0.0,0.843,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy6,9,0.843,4.72,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy6,15,4.72,5.023,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy6,1,5.023,6.5,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy6,2,6.5,7.857,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy6,7,7.857,9.71,-1,-1,OOPS
falls/BestFailsofWeek1July2016_FailArmy8,9,0.0,6.664,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy15,9,0.0,3.196,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy15,0,3.196,3.991,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy15,1,3.991,4.66,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy15,2,4.66,9.12501,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy23,8,0.0,5.0,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy23,15,5.0,5.685,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy23,1,5.685,7.783,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy23,2,7.783,9.04238,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy34,9,0.0,3.614,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy34,1,3.614,4.217,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy34,2,4.217,7.293,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy34,4,7.293,8.661,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy9,9,0.0,2.387,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy9,1,2.387,3.075,-1,-1,OOPS
falls/BestFailsofWeek2July2016_FailArmy9,2,3.075,5.60561,-1,-1,OOPS
falls/BestFailsofWeek2June2016_FailArmy16,8,0.0,4.443,-1,-1,OOPS
falls/BestFailsofWeek2June2016_FailArmy16,9,4.443,8.289,-1,-1,OOPS
falls/BestFailsofWeek2June2016_FailArmy34,9,0.0,0.275,-1,-1,OOPS
falls/BestFailsofWeek2June2016_FailArmy34,15,0.275,0.68,-1,-1,OOPS
falls/BestFailsofWeek2June2016_FailArmy34,1,0.68,2.849,-1,-1,OOPS
falls/BestFailsofWeek2June2016_FailArmy34,4,2.849,4.233,-1,-1,OOPS
falls/BestFailsofWeek3June2016_FailArmy57,9,0.0,6.866,-1,-1,OOPS
falls/BestFailsofWeek3June2016_FailArmy57,1,6.866,8.32,-1,-1,OOPS
falls/BestFailsofWeek3June2016_FailArmy57,2,8.32,10.981,-1,-1,OOPS
falls/BestFailsofWeek3June2016_FailArmy57,15,10.981,13.49079,-1,-1,OOPS
falls/BestFailsofWeek4June2016_FailArmy21,9,0.0,5.029,-1,-1,OOPS
falls/BestFailsofWeek4June2016_FailArmy21,1,5.029,6.7,-1,-1,OOPS
falls/BestFailsofWeek4June2016_FailArmy21,2,6.7,9.42452,-1,-1,OOPS
falls/BestFailsofWeek4June2016_FailArmy25,9,0.0,1.995,-1,-1,OOPS
